tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical,categori
2021-11-21,DKI4 (Lubang Buaya),0.34117647058823525,0.29220779220779225,0.5396825396825395,0.8095238095238094,0.1,0.2941176470588235,65,PM25,SEDANG
2021-11-22,DKI4 (Lubang Buaya),0.09411764705882353,0.16233766233766236,0.5396825396825395,0.09523809523809523,0.12000000000000002,0.14705882352941177,45,PM25,BAIK
2021-11-23,DKI4 (Lubang Buaya),0.02352941176470591,0.1103896103896104,0.5238095238095237,0.047619047619047616,0.13999999999999999,0.08823529411764705,37,PM25,BAIK
2021-11-24,DKI4 (Lubang Buaya),0.1411764705882353,0.2532467532467533,0.5396825396825395,0.14285714285714285,0.36,0.2352941176470588,59,PM25,SEDANG
2021-11-25,DKI4 (Lubang Buaya),0.4588235294117647,0.38961038961038963,0.5555555555555556,0.4285714285714285,0.31999999999999995,0.4117647058823529,80,PM25,SEDANG
2021-11-26,DKI4 (Lubang Buaya),0.5058823529411764,0.37662337662337664,0.5555555555555556,0.5714285714285714,0.18000000000000002,0.2647058823529411,78,PM25,SEDANG
2021-11-27,DKI4 (Lubang Buaya),0.25882352941176473,0.23376623376623376,0.5396825396825395,0.2857142857142857,0.1,0.2352941176470588,56,PM25,SEDANG
2021-11-28,DKI4 (Lubang Buaya),0.03529411764705884,0.08441558441558442,0.5396825396825395,0.09523809523809523,0.19999999999999998,0.17647058823529413,37,SO2,BAIK
2021-11-29,DKI4 (Lubang Buaya),0.1647058823529412,0.22727272727272727,0.5396825396825395,0.2857142857142857,0.18000000000000002,0.2058823529411765,55,PM25,SEDANG
2021-11-30,DKI4 (Lubang Buaya),0.2823529411764706,0.2987012987012987,0.5555555555555556,0.2857142857142857,0.31999999999999995,0.32352941176470584,66,PM25,SEDANG
2021-11-14,DKI5 (Kebon Jeruk) Jakarta Barat,0.411764705882353,0.27922077922077926,0.5396825396825395,0.47619047619047616,0.22,0.8823529411764706,63,PM25,SEDANG
2021-11-15,DKI5 (Kebon Jeruk) Jakarta Barat,0.047058823529411764,0.12337662337662339,0.5396825396825395,0.047619047619047616,0.12000000000000002,0.17647058823529413,39,PM25,BAIK
2021-11-16,DKI5 (Kebon Jeruk) Jakarta Barat,0.1294117647058824,0.1883116883116883,0.5396825396825395,0.047619047619047616,0.1,0.17647058823529413,49,PM25,BAIK
2021-11-17,DKI5 (Kebon Jeruk) Jakarta Barat,0.4352941176470589,0.3701298701298701,0.25396825396825395,0.38095238095238093,0.12000000000000002,0.9117647058823528,77,PM25,SEDANG
2021-11-18,DKI5 (Kebon Jeruk) Jakarta Barat,0.4352941176470589,0.35064935064935066,0.3333333333333333,0.38095238095238093,0.24000000000000002,0.9117647058823528,74,PM25,SEDANG
2021-11-19,DKI5 (Kebon Jeruk) Jakarta Barat,0.09411764705882353,0.09090909090909091,0.15873015873015872,0.0,0.13999999999999999,0.08823529411764705,34,PM25,BAIK
2021-11-20,DKI5 (Kebon Jeruk) Jakarta Barat,0.15294117647058825,0.1948051948051948,0.2222222222222222,0.09523809523809523,0.16,0.38235294117647056,50,PM25,BAIK
2021-11-22,DKI5 (Kebon Jeruk) Jakarta Barat,0.08235294117647057,0.1168831168831169,0.19047619047619047,0.047619047619047616,0.12000000000000002,0.17647058823529413,38,PM25,BAIK
2021-11-23,DKI5 (Kebon Jeruk) Jakarta Barat,0.0,0.09090909090909091,0.19047619047619047,0.0,0.1,0.05882352941176469,34,PM25,BAIK
2021-11-24,DKI5 (Kebon Jeruk) Jakarta Barat,0.08235294117647057,0.14935064935064937,0.15873015873015872,0.047619047619047616,0.1,0.11764705882352941,43,PM25,BAIK
2021-11-25,DKI5 (Kebon Jeruk) Jakarta Barat,0.32941176470588235,0.30519480519480524,0.25396825396825395,0.19047619047619047,0.12000000000000002,0.3529411764705882,67,PM25,SEDANG
2021-11-26,DKI5 (Kebon Jeruk) Jakarta Barat,0.2,0.2532467532467533,0.20634920634920634,0.23809523809523808,0.13999999999999999,0.47058823529411764,59,PM25,SEDANG
2021-11-27,DKI5 (Kebon Jeruk) Jakarta Barat,0.08235294117647057,0.1038961038961039,0.15873015873015872,0.23809523809523808,0.19999999999999998,0.5294117647058824,36,PM25,BAIK
2021-11-28,DKI5 (Kebon Jeruk) Jakarta Barat,0.03529411764705884,0.038961038961038946,0.14285714285714285,0.0,0.16,0.11764705882352941,26,PM25,BAIK
2021-11-29,DKI5 (Kebon Jeruk) Jakarta Barat,0.0,0.09090909090909091,0.15873015873015872,0.047619047619047616,0.1,0.14705882352941177,34,PM25,BAIK
2021-11-30,DKI5 (Kebon Jeruk) Jakarta Barat,0.09411764705882353,0.20779220779220778,0.19047619047619047,0.09523809523809523,0.26,0.17647058823529413,52,PM25,SEDANG
2021-12-01,DKI1 (Bunderan HI),0.39999999999999997,0.29220779220779225,0.4761904761904761,0.5238095238095238,0.13999999999999999,0.2352941176470588,65,PM25,SEDANG
2021-12-02,DKI1 (Bunderan HI),0.15294117647058825,0.09090909090909091,0.4444444444444444,0.23809523809523808,0.13999999999999999,0.02941176470588236,34,PM25,BAIK
2021-12-04,DKI1 (Bunderan HI),0.2823529411764706,0.20779220779220778,0.5079365079365079,0.5238095238095238,0.13999999999999999,0.14705882352941177,52,PM25,SEDANG
2021-12-05,DKI1 (Bunderan HI),0.3058823529411765,0.24025974025974026,0.5714285714285714,0.619047619047619,0.13999999999999999,0.14705882352941177,57,PM25,SEDANG
2021-12-06,DKI1 (Bunderan HI),0.5294117647058822,0.39610389610389607,0.8253968253968254,0.9999999999999999,0.19999999999999998,0.2058823529411765,81,PM25,SEDANG
2021-12-07,DKI1 (Bunderan HI),0.1764705882352941,0.07142857142857142,0.49206349206349204,0.47619047619047616,0.16,0.14705882352941177,34,SO2,BAIK
2021-12-08,DKI1 (Bunderan HI),0.35294117647058826,0.2597402597402597,0.4761904761904761,0.7142857142857143,0.19999999999999998,0.17647058823529413,60,PM25,SEDANG
2021-12-09,DKI1 (Bunderan HI),0.21176470588235297,0.1948051948051948,0.5238095238095237,0.38095238095238093,0.26,0.2058823529411765,50,PM25,BAIK
2021-12-10,DKI1 (Bunderan HI),0.36470588235294116,0.2532467532467533,0.6349206349206349,0.5714285714285714,0.22,0.2352941176470588,59,PM25,SEDANG
2021-12-11,DKI1 (Bunderan HI),0.15294117647058825,0.14935064935064937,0.4761904761904761,0.2857142857142857,0.31999999999999995,0.14705882352941177,43,PM25,BAIK
2021-12-12,DKI1 (Bunderan HI),0.34117647058823525,0.24025974025974026,0.4603174603174603,0.7142857142857143,0.13999999999999999,0.08823529411764705,57,PM25,SEDANG
2021-12-13,DKI1 (Bunderan HI),0.18823529411764706,0.16883116883116886,0.49206349206349204,0.38095238095238093,0.1,0.05882352941176469,46,PM25,BAIK
2021-12-14,DKI1 (Bunderan HI),0.36470588235294116,0.26623376623376627,0.6825396825396826,0.619047619047619,0.16,0.17647058823529413,61,PM25,SEDANG
2021-12-24,DKI1 (Bunderan HI),0.22352941176470592,0.20779220779220778,0.7936507936507935,0.619047619047619,0.18000000000000002,0.2058823529411765,53,SO2,SEDANG
2021-12-25,DKI1 (Bunderan HI),0.4470588235294118,0.3116883116883117,0.8412698412698412,0.7142857142857143,0.18000000000000002,0.14705882352941177,68,PM25,SEDANG
2021-12-01,DKI2 (Kelapa Gading),0.4470588235294118,0.4285714285714286,0.07936507936507936,0.47619047619047616,0.66,0.7647058823529411,53,PM10,SEDANG
2021-12-02,DKI2 (Kelapa Gading),0.2,0.1948051948051948,0.5873015873015872,0.23809523809523808,0.64,0.2941176470588235,50,PM25,BAIK
2021-12-21,DKI2 (Kelapa Gading),0.4705882352941177,0.35064935064935066,0.5873015873015872,0.619047619047619,0.4,0.8529411764705882,74,PM25,SEDANG
2021-12-29,DKI2 (Kelapa Gading),0.15294117647058825,0.4285714285714286,0.4603174603174603,0.47619047619047616,0.58,0.7352941176470588,37,O3,BAIK
2021-12-30,DKI2 (Kelapa Gading),0.37647058823529417,0.2857142857142857,0.5555555555555556,0.5238095238095238,0.6,0.9117647058823528,64,PM25,SEDANG
2021-12-07,DKI3 (Jagakarsa),0.05882352941176472,0.05194805194805194,0.6507936507936507,0.23809523809523808,0.48,0.17647058823529413,44,SO2,BAIK
2021-12-14,DKI3 (Jagakarsa),0.29411764705882354,0.4285714285714286,0.6507936507936507,0.23809523809523808,0.58,0.2058823529411765,44,SO2,BAIK
2021-12-15,DKI3 (Jagakarsa),0.4588235294117647,0.38961038961038963,0.6349206349206349,0.6666666666666666,0.4,0.3529411764705882,80,PM25,SEDANG
2021-12-16,DKI3 (Jagakarsa),0.37647058823529417,0.3116883116883117,0.6349206349206349,0.4285714285714285,0.4,0.32352941176470584,68,PM25,SEDANG
2021-12-17,DKI3 (Jagakarsa),0.2823529411764706,0.2532467532467533,0.6349206349206349,0.5238095238095238,0.4,0.3529411764705882,59,PM25,SEDANG
2021-12-27,DKI3 (Jagakarsa),0.7058823529411764,0.6233766233766234,0.5079365079365079,0.9999999999999999,0.6,0.5,116,PM25,TIDAK SEHAT
2021-12-15,DKI4 (Lubang Buaya),0.6352941176470588,0.6753246753246753,0.5873015873015872,0.619047619047619,0.41999999999999993,0.5588235294117647,124,PM25,TIDAK SEHAT
2021-12-16,DKI4 (Lubang Buaya),0.7411764705882353,0.7532467532467533,0.603174603174603,0.5714285714285714,0.48,0.4117647058823529,136,PM25,TIDAK SEHAT
2021-12-17,DKI4 (Lubang Buaya),0.4705882352941177,0.39610389610389607,0.5714285714285714,0.5238095238095238,0.52,0.38235294117647056,81,PM25,SEDANG
2021-12-18,DKI4 (Lubang Buaya),0.4823529411764706,0.31818181818181823,0.6190476190476191,0.5238095238095238,0.31999999999999995,0.38235294117647056,69,PM25,SEDANG
2021-12-19,DKI4 (Lubang Buaya),0.5764705882352941,0.5324675324675324,0.603174603174603,0.9047619047619048,0.64,0.5294117647058824,102,PM25,TIDAK SEHAT
2021-12-24,DKI4 (Lubang Buaya),0.22352941176470592,0.29220779220779225,0.5396825396825395,0.4285714285714285,0.4,0.4117647058823529,65,PM25,SEDANG
2021-12-25,DKI4 (Lubang Buaya),0.4823529411764706,0.42207792207792205,0.19047619047619047,0.9999999999999999,0.4,0.4117647058823529,85,PM25,SEDANG
2021-12-26,DKI4 (Lubang Buaya),0.34117647058823525,0.3311688311688312,0.15873015873015872,0.5714285714285714,0.4,0.11764705882352941,71,PM25,SEDANG
2021-12-27,DKI4 (Lubang Buaya),0.6235294117647059,0.6558441558441559,0.2222222222222222,0.9047619047619048,0.4,0.2352941176470588,121,PM25,TIDAK SEHAT
2021-12-28,DKI4 (Lubang Buaya),0.5176470588235293,0.44805194805194803,0.5555555555555556,0.619047619047619,0.4,0.5294117647058824,89,PM25,SEDANG
2021-12-29,DKI4 (Lubang Buaya),0.5411764705882354,0.5064935064935064,0.5396825396825395,0.619047619047619,0.4,0.4411764705882353,98,PM25,SEDANG
2021-12-30,DKI4 (Lubang Buaya),0.5294117647058822,0.5324675324675324,0.5555555555555556,0.7142857142857143,0.4,0.5,102,PM25,TIDAK SEHAT
2021-12-31,DKI4 (Lubang Buaya),0.5058823529411764,0.4545454545454546,0.5238095238095237,0.9047619047619048,0.4,0.5294117647058824,90,PM25,SEDANG
2021-12-01,DKI5 (Kebon Jeruk) Jakarta Barat,0.411764705882353,0.3311688311688312,0.23809523809523808,0.2857142857142857,0.22,0.4117647058823529,71,PM25,SEDANG
2021-12-02,DKI5 (Kebon Jeruk) Jakarta Barat,0.08235294117647057,0.14285714285714288,0.1746031746031746,0.0,0.22,0.02941176470588236,42,PM25,BAIK
2021-12-03,DKI5 (Kebon Jeruk) Jakarta Barat,0.1764705882352941,0.22077922077922077,0.20634920634920634,0.047619047619047616,0.19999999999999998,0.14705882352941177,54,PM25,SEDANG
2021-12-04,DKI5 (Kebon Jeruk) Jakarta Barat,0.22352941176470592,0.22077922077922077,0.38095238095238093,0.14285714285714285,0.12000000000000002,0.32352941176470584,54,PM25,SEDANG
2021-12-05,DKI5 (Kebon Jeruk) Jakarta Barat,0.4235294117647059,0.3311688311688312,0.42857142857142855,0.47619047619047616,0.07999999999999999,0.7352941176470588,71,PM25,SEDANG
2021-12-07,DKI5 (Kebon Jeruk) Jakarta Barat,0.11764705882352944,0.15584415584415587,0.30158730158730157,0.14285714285714285,0.13999999999999999,0.5,44,PM25,BAIK
2021-12-08,DKI5 (Kebon Jeruk) Jakarta Barat,0.34117647058823525,0.2987012987012987,0.2222222222222222,0.5238095238095238,0.30000000000000004,0.7647058823529411,66,PM25,SEDANG
2021-12-09,DKI5 (Kebon Jeruk) Jakarta Barat,0.1764705882352941,0.1948051948051948,0.2698412698412698,0.14285714285714285,0.45999999999999996,0.32352941176470584,50,PM25,BAIK
2021-12-13,DKI5 (Kebon Jeruk) Jakarta Barat,0.08235294117647057,0.16233766233766236,0.2698412698412698,0.047619047619047616,0.16,0.2941176470588235,45,PM25,BAIK
